timestamp,customer_no,location,last_aisle
2019-09-03 08:52:00,20213,checkout,
2019-09-03 08:52:00,20215,spices,drinks
2019-09-03 08:52:00,20216,fruit,spices
2019-09-03 08:52:00,20217,spices,drinks
2019-09-03 08:53:00,20198,spices,dairy
2019-09-03 08:53:00,20217,drinks,checkout
2019-09-03 08:53:00,20218,spices,drinks
2019-09-03 08:53:00,20219,spices,dairy
2019-09-03 08:53:00,20220,drinks,spices
2019-09-03 08:54:00,20198,dairy,spices
2019-09-03 08:54:00,20200,fruit,spices
2019-09-03 08:54:00,20206,fruit,checkout
2019-09-03 08:54:00,20215,drinks,fruit
2019-09-03 08:54:00,20217,checkout,
2019-09-03 08:54:00,20219,dairy,drinks
2019-09-03 08:55:00,20215,fruit,dairy
2019-09-03 08:55:00,20216,spices,drinks
2019-09-03 08:55:00,20218,drinks,spices
2019-09-03 08:55:00,20219,drinks,checkout
2019-09-03 08:55:00,20220,spices,drinks
2019-09-03 08:55:00,20221,fruit,dairy
2019-09-03 08:55:00,20222,fruit,dairy
2019-09-03 08:56:00,20204,spices,dairy
2019-09-03 08:56:00,20211,checkout,
2019-09-03 08:56:00,20214,checkout,
2019-09-03 08:56:00,20218,spices,drinks
2019-09-03 08:56:00,20222,dairy,drinks
2019-09-03 08:56:00,20223,dairy,spices
2019-09-03 08:56:00,20224,drinks,checkout
2019-09-03 08:56:00,20225,drinks,checkout
2019-09-03 08:57:00,20204,dairy,checkout
2019-09-03 08:57:00,20206,checkout,
2019-09-03 08:57:00,20216,drinks,checkout
2019-09-03 08:57:00,20218,drinks,checkout
2019-09-03 08:57:00,20219,checkout,
2019-09-03 08:57:00,20220,drinks,checkout
2019-09-03 08:57:00,20222,drinks,spices
2019-09-03 08:57:00,20226,drinks,checkout
2019-09-03 08:57:00,20227,spices,dairy
2019-09-03 08:58:00,20200,spices,checkout
2019-09-03 08:58:00,20222,spices,checkout
2019-09-03 08:58:00,20225,checkout,
2019-09-03 08:58:00,20226,checkout,
2019-09-03 08:59:00,20204,checkout,
2019-09-03 08:59:00,20215,dairy,drinks
2019-09-03 08:59:00,20216,checkout,
2019-09-03 08:59:00,20218,checkout,
2019-09-03 08:59:00,20222,checkout,
2019-09-03 08:59:00,20224,checkout,
2019-09-03 08:59:00,20227,dairy,checkout
2019-09-03 09:00:00,20200,checkout,
2019-09-03 09:00:00,20215,drinks,checkout
2019-09-03 09:00:00,20220,checkout,
2019-09-03 09:00:00,20221,dairy,checkout
2019-09-03 09:00:00,20228,dairy,fruit
2019-09-03 09:01:00,20215,checkout,
2019-09-03 09:01:00,20221,checkout,
2019-09-03 09:01:00,20223,spices,dairy
2019-09-03 09:01:00,20227,checkout,
2019-09-03 09:02:00,20223,dairy,fruit
2019-09-03 09:02:00,20229,fruit,dairy
2019-09-03 09:02:00,20230,fruit,checkout
2019-09-03 09:02:00,20231,spices,drinks
2019-09-03 09:02:00,20232,fruit,drinks
2019-09-03 09:03:00,20230,checkout,
2019-09-03 09:03:00,20231,drinks,spices
2019-09-03 09:03:00,20233,dairy,fruit
2019-09-03 09:03:00,20234,fruit,checkout
2019-09-03 09:03:00,20235,fruit,checkout
2019-09-03 09:03:00,20236,fruit,spices
2019-09-03 09:04:00,20223,fruit,checkout
2019-09-03 09:04:00,20231,spices,checkout
2019-09-03 09:04:00,20232,drinks,checkout
2019-09-03 09:04:00,20234,checkout,
2019-09-03 09:04:00,20236,spices,drinks
2019-09-03 09:05:00,20223,checkout,
2019-09-03 09:05:00,20232,checkout,
2019-09-03 09:05:00,20233,fruit,drinks
2019-09-03 09:05:00,20236,drinks,spices
2019-09-03 09:05:00,20237,drinks,fruit
2019-09-03 09:05:00,20238,drinks,checkout
2019-09-03 09:05:00,20239,dairy,checkout
2019-09-03 09:06:00,20228,fruit,dairy
2019-09-03 09:06:00,20229,dairy,checkout
2019-09-03 09:06:00,20231,checkout,
2019-09-03 09:06:00,20233,drinks,spices
2019-09-03 09:06:00,20237,fruit,checkout
2019-09-03 09:07:00,20240,spices,dairy
2019-09-03 09:08:00,20228,dairy,spices
2019-09-03 09:08:00,20233,spices,dairy
2019-09-03 09:08:00,20236,spices,dairy
2019-09-03 09:08:00,20240,dairy,spices
2019-09-03 09:08:00,20241,dairy,drinks
2019-09-03 09:08:00,20242,spices,fruit
2019-09-03 09:09:00,20229,checkout,
2019-09-03 09:09:00,20233,dairy,drinks
2019-09-03 09:09:00,20235,checkout,
2019-09-03 09:09:00,20242,fruit,checkout
2019-09-03 09:09:00,20243,drinks,checkout
2019-09-03 09:10:00,20236,dairy,spices
2019-09-03 09:10:00,20237,checkout,
2019-09-03 09:10:00,20241,drinks,spices
2019-09-03 09:11:00,20198,spices,checkout
2019-09-03 09:11:00,20228,spices,fruit
2019-09-03 09:11:00,20241,spices,dairy
2019-09-03 09:12:00,20198,checkout,
2019-09-03 09:12:00,20228,fruit,checkout
2019-09-03 09:12:00,20236,spices,fruit
2019-09-03 09:12:00,20238,checkout,
2019-09-03 09:12:00,20241,dairy,spices
2019-09-03 09:13:00,20244,fruit,dairy
2019-09-03 09:14:00,20236,fruit,dairy
2019-09-03 09:14:00,20241,spices,dairy
2019-09-03 09:14:00,20242,checkout,
2019-09-03 09:14:00,20243,checkout,
2019-09-03 09:14:00,20244,dairy,checkout
2019-09-03 09:14:00,20245,dairy,fruit
2019-09-03 09:14:00,20246,fruit,checkout
2019-09-03 09:15:00,20228,checkout,
2019-09-03 09:15:00,20233,drinks,checkout
2019-09-03 09:15:00,20245,fruit,drinks
2019-09-03 09:15:00,20246,checkout,
2019-09-03 09:15:00,20247,spices,drinks
2019-09-03 09:15:00,20248,fruit,dairy
2019-09-03 09:15:00,20249,fruit,checkout
2019-09-03 09:16:00,20239,checkout,
2019-09-03 09:16:00,20241,dairy,drinks
2019-09-03 09:16:00,20244,checkout,
2019-09-03 09:16:00,20247,drinks,checkout
2019-09-03 09:16:00,20248,dairy,spices
2019-09-03 09:17:00,20233,checkout,
2019-09-03 09:17:00,20236,dairy,checkout
2019-09-03 09:17:00,20245,drinks,fruit
2019-09-03 09:17:00,20250,dairy,checkout
2019-09-03 09:17:00,20251,drinks,fruit
2019-09-03 09:17:00,20252,fruit,checkout
2019-09-03 09:17:00,20253,dairy,checkout
2019-09-03 09:17:00,20254,spices,drinks
2019-09-03 09:18:00,20236,checkout,
2019-09-03 09:18:00,20240,spices,checkout
2019-09-03 09:18:00,20245,fruit,drinks
2019-09-03 09:18:00,20247,checkout,
2019-09-03 09:18:00,20255,spices,checkout
2019-09-03 09:18:00,20256,spices,dairy
2019-09-03 09:18:00,20257,drinks,checkout
2019-09-03 09:18:00,20258,fruit,checkout
2019-09-03 09:18:00,20259,fruit,checkout
2019-09-03 09:19:00,20240,checkout,
2019-09-03 09:19:00,20245,drinks,spices
2019-09-03 09:19:00,20249,checkout,
2019-09-03 09:19:00,20250,checkout,
2019-09-03 09:19:00,20251,fruit,drinks
2019-09-03 09:19:00,20254,drinks,spices
2019-09-03 09:19:00,20256,dairy,checkout
2019-09-03 09:19:00,20258,checkout,
2019-09-03 09:19:00,20259,checkout,
2019-09-03 09:20:00,20255,checkout,
2019-09-03 09:20:00,20256,checkout,
2019-09-03 09:20:00,20257,checkout,
2019-09-03 09:21:00,20241,drinks,spices
2019-09-03 09:21:00,20251,drinks,checkout
2019-09-03 09:22:00,20251,checkout,
2019-09-03 09:22:00,20252,checkout,
2019-09-03 09:22:00,20254,spices,checkout
2019-09-03 09:22:00,20260,spices,drinks
2019-09-03 09:22:00,20261,dairy,spices
2019-09-03 09:22:00,20262,dairy,checkout
2019-09-03 09:22:00,20263,fruit,checkout
2019-09-03 09:22:00,20264,dairy,drinks
2019-09-03 09:23:00,20245,spices,dairy
2019-09-03 09:23:00,20254,checkout,
2019-09-03 09:23:00,20261,spices,dairy
2019-09-03 09:23:00,20263,checkout,
2019-09-03 09:23:00,20265,dairy,checkout
2019-09-03 09:24:00,20245,dairy,spices
2019-09-03 09:24:00,20253,checkout,
2019-09-03 09:24:00,20261,dairy,checkout
2019-09-03 09:24:00,20264,drinks,fruit
2019-09-03 09:25:00,20241,spices,dairy
2019-09-03 09:25:00,20245,spices,fruit
2019-09-03 09:25:00,20261,checkout,
2019-09-03 09:26:00,20245,fruit,checkout
2019-09-03 09:26:00,20248,spices,drinks
2019-09-03 09:26:00,20264,fruit,checkout
2019-09-03 09:27:00,20241,dairy,checkout
2019-09-03 09:27:00,20245,checkout,
2019-09-03 09:27:00,20262,checkout,
2019-09-03 09:27:00,20264,checkout,
2019-09-03 09:27:00,20266,fruit,checkout
2019-09-03 09:27:00,20267,dairy,checkout
2019-09-03 09:27:00,20268,fruit,dairy
2019-09-03 09:27:00,20269,fruit,checkout
2019-09-03 09:28:00,20260,drinks,spices
2019-09-03 09:28:00,20266,checkout,
2019-09-03 09:29:00,20267,checkout,
2019-09-03 09:29:00,20269,checkout,
2019-09-03 09:30:00,20241,checkout,
2019-09-03 09:30:00,20248,drinks,checkout
2019-09-03 09:30:00,20270,fruit,checkout
2019-09-03 09:30:00,20271,fruit,dairy
2019-09-03 09:30:00,20272,dairy,fruit
2019-09-03 09:31:00,20248,checkout,
2019-09-03 09:31:00,20260,spices,dairy
2019-09-03 09:31:00,20265,checkout,
2019-09-03 09:32:00,20260,dairy,checkout
2019-09-03 09:32:00,20273,fruit,drinks
2019-09-03 09:32:00,20274,fruit,checkout
2019-09-03 09:33:00,20268,dairy,drinks
2019-09-03 09:33:00,20274,checkout,
2019-09-03 09:34:00,20275,dairy,fruit
2019-09-03 09:35:00,20260,checkout,
2019-09-03 09:35:00,20273,drinks,spices
2019-09-03 09:35:00,20276,dairy,spices
2019-09-03 09:36:00,20268,drinks,checkout
2019-09-03 09:36:00,20270,checkout,
2019-09-03 09:36:00,20271,dairy,fruit
2019-09-03 09:37:00,20272,fruit,checkout
2019-09-03 09:37:00,20273,spices,dairy
2019-09-03 09:37:00,20277,dairy,drinks
2019-09-03 09:38:00,20268,checkout,
2019-09-03 09:38:00,20272,checkout,
2019-09-03 09:38:00,20273,dairy,checkout
2019-09-03 09:38:00,20275,fruit,spices
2019-09-03 09:38:00,20277,drinks,checkout
2019-09-03 09:39:00,20276,spices,fruit
2019-09-03 09:39:00,20278,fruit,checkout
2019-09-03 09:39:00,20279,fruit,checkout
2019-09-03 09:39:00,20280,dairy,checkout
2019-09-03 09:39:00,20281,dairy,fruit
2019-09-03 09:40:00,20276,fruit,checkout
2019-09-03 09:40:00,20278,checkout,
2019-09-03 09:40:00,20282,dairy,spices
2019-09-03 09:40:00,20283,fruit,spices
2019-09-03 09:40:00,20284,fruit,checkout
2019-09-03 09:41:00,20276,checkout,
2019-09-03 09:41:00,20277,checkout,
2019-09-03 09:41:00,20279,checkout,
2019-09-03 09:41:00,20283,spices,dairy
2019-09-03 09:41:00,20284,checkout,
2019-09-03 09:41:00,20285,fruit,checkout
2019-09-03 09:41:00,20286,spices,checkout
2019-09-03 09:41:00,20287,fruit,spices
2019-09-03 09:41:00,20288,spices,checkout
2019-09-03 09:41:00,20289,fruit,spices
2019-09-03 09:42:00,20273,checkout,
2019-09-03 09:42:00,20275,spices,drinks
2019-09-03 09:42:00,20280,checkout,
2019-09-03 09:42:00,20281,fruit,dairy
2019-09-03 09:42:00,20283,dairy,fruit
2019-09-03 09:42:00,20286,checkout,
2019-09-03 09:42:00,20288,checkout,
2019-09-03 09:42:00,20289,spices,fruit
2019-09-03 09:43:00,20271,fruit,dairy
2019-09-03 09:43:00,20275,drinks,spices
2019-09-03 09:43:00,20281,dairy,checkout
2019-09-03 09:43:00,20283,fruit,dairy
2019-09-03 09:43:00,20290,fruit,checkout
2019-09-03 09:43:00,20291,fruit,checkout
2019-09-03 09:44:00,20282,spices,drinks
2019-09-03 09:44:00,20291,checkout,
2019-09-03 09:45:00,20281,checkout,
2019-09-03 09:45:00,20283,dairy,checkout
2019-09-03 09:45:00,20285,checkout,
2019-09-03 09:45:00,20289,fruit,checkout
2019-09-03 09:45:00,20290,checkout,
2019-09-03 09:45:00,20292,fruit,checkout
2019-09-03 09:46:00,20282,drinks,fruit
2019-09-03 09:46:00,20289,checkout,
2019-09-03 09:46:00,20292,checkout,
2019-09-03 09:47:00,20271,dairy,spices
2019-09-03 09:47:00,20283,checkout,
2019-09-03 09:47:00,20293,dairy,fruit
2019-09-03 09:47:00,20294,drinks,fruit
2019-09-03 09:48:00,20282,fruit,dairy
2019-09-03 09:48:00,20295,drinks,checkout
2019-09-03 09:49:00,20293,fruit,drinks
2019-09-03 09:50:00,20282,dairy,fruit
2019-09-03 09:50:00,20293,drinks,checkout
2019-09-03 09:50:00,20295,checkout,
2019-09-03 09:51:00,20271,spices,drinks
2019-09-03 09:51:00,20275,spices,checkout
2019-09-03 09:51:00,20282,fruit,spices
2019-09-03 09:51:00,20287,spices,drinks
2019-09-03 09:51:00,20294,fruit,drinks
2019-09-03 09:52:00,20282,spices,drinks
2019-09-03 09:52:00,20287,drinks,checkout
2019-09-03 09:52:00,20293,checkout,
2019-09-03 09:52:00,20294,drinks,spices
2019-09-03 09:53:00,20275,checkout,
2019-09-03 09:54:00,20287,checkout,
2019-09-03 09:54:00,20294,spices,dairy
2019-09-03 09:54:00,20296,fruit,checkout
2019-09-03 09:54:00,20297,spices,dairy
2019-09-03 09:55:00,20271,drinks,spices
2019-09-03 09:55:00,20294,dairy,checkout
2019-09-03 09:55:00,20296,checkout,
2019-09-03 09:55:00,20297,dairy,drinks
2019-09-03 09:55:00,20298,drinks,checkout
2019-09-03 09:56:00,20282,drinks,checkout
2019-09-03 09:56:00,20297,drinks,fruit
2019-09-03 09:56:00,20298,checkout,
2019-09-03 09:56:00,20299,dairy,checkout
2019-09-03 09:56:00,20300,fruit,checkout
2019-09-03 09:57:00,20297,fruit,checkout
2019-09-03 09:57:00,20300,checkout,
2019-09-03 09:57:00,20301,fruit,drinks
2019-09-03 09:57:00,20302,drinks,checkout
2019-09-03 09:58:00,20282,checkout,
2019-09-03 09:58:00,20297,checkout,
2019-09-03 09:59:00,20303,fruit,checkout
2019-09-03 09:59:00,20304,drinks,checkout
2019-09-03 09:59:00,20305,fruit,drinks
2019-09-03 10:00:00,20271,spices,dairy
2019-09-03 10:00:00,20303,checkout,
2019-09-03 10:00:00,20305,drinks,checkout
2019-09-03 10:01:00,20301,drinks,spices
2019-09-03 10:01:00,20305,checkout,
2019-09-03 10:01:00,20306,fruit,dairy
2019-09-03 10:02:00,20271,dairy,checkout
2019-09-03 10:02:00,20307,dairy,checkout
2019-09-03 10:03:00,20299,checkout,
2019-09-03 10:03:00,20302,checkout,
2019-09-03 10:03:00,20307,checkout,
2019-09-03 10:03:00,20308,spices,drinks
2019-09-03 10:03:00,20309,fruit,drinks
2019-09-03 10:04:00,20306,dairy,spices
2019-09-03 10:04:00,20308,drinks,checkout
2019-09-03 10:05:00,20304,checkout,
2019-09-03 10:06:00,20301,spices,dairy
2019-09-03 10:06:00,20308,checkout,
2019-09-03 10:07:00,20271,checkout,
2019-09-03 10:07:00,20301,dairy,spices
2019-09-03 10:07:00,20309,drinks,checkout
2019-09-03 10:07:00,20310,dairy,checkout
2019-09-03 10:07:00,20311,drinks,fruit
2019-09-03 10:08:00,20301,spices,drinks
2019-09-03 10:08:00,20309,checkout,
2019-09-03 10:08:00,20312,fruit,spices
2019-09-03 10:08:00,20313,fruit,checkout
2019-09-03 10:09:00,20301,drinks,spices
2019-09-03 10:09:00,20312,spices,dairy
2019-09-03 10:09:00,20313,checkout,
2019-09-03 10:09:00,20314,drinks,checkout
2019-09-03 10:09:00,20315,fruit,checkout
2019-09-03 10:09:00,20316,spices,drinks
2019-09-03 10:10:00,20294,checkout,
2019-09-03 10:11:00,20306,spices,checkout
2019-09-03 10:11:00,20310,checkout,
2019-09-03 10:11:00,20312,dairy,fruit
2019-09-03 10:11:00,20314,checkout,
2019-09-03 10:11:00,20316,drinks,checkout
2019-09-03 10:11:00,20317,spices,dairy
2019-09-03 10:12:00,20306,checkout,
2019-09-03 10:12:00,20317,dairy,fruit
2019-09-03 10:13:00,20301,spices,drinks
2019-09-03 10:13:00,20318,dairy,checkout
2019-09-03 10:13:00,20319,dairy,spices
2019-09-03 10:14:00,20301,drinks,checkout
2019-09-03 10:14:00,20311,fruit,spices
2019-09-03 10:14:00,20318,checkout,
2019-09-03 10:14:00,20320,fruit,checkout
2019-09-03 10:15:00,20301,checkout,
2019-09-03 10:15:00,20311,spices,drinks
2019-09-03 10:15:00,20319,spices,fruit
2019-09-03 10:15:00,20320,checkout,
2019-09-03 10:15:00,20321,dairy,checkout
2019-09-03 10:16:00,20311,drinks,fruit
2019-09-03 10:16:00,20315,checkout,
2019-09-03 10:16:00,20316,checkout,
2019-09-03 10:16:00,20317,fruit,checkout
2019-09-03 10:16:00,20319,fruit,checkout
2019-09-03 10:16:00,20322,fruit,checkout
2019-09-03 10:16:00,20323,fruit,checkout
2019-09-03 10:16:00,20324,dairy,checkout
2019-09-03 10:16:00,20325,fruit,spices
2019-09-03 10:16:00,20326,spices,dairy
2019-09-03 10:17:00,20317,checkout,
2019-09-03 10:17:00,20322,checkout,
2019-09-03 10:17:00,20323,checkout,
2019-09-03 10:17:00,20325,spices,dairy
2019-09-03 10:17:00,20326,dairy,checkout
2019-09-03 10:18:00,20311,fruit,dairy
2019-09-03 10:18:00,20326,checkout,
2019-09-03 10:19:00,20311,dairy,checkout
2019-09-03 10:19:00,20324,checkout,
2019-09-03 10:20:00,20325,dairy,spices
2019-09-03 10:20:00,20327,dairy,spices
2019-09-03 10:20:00,20328,drinks,checkout
2019-09-03 10:21:00,20321,checkout,
2019-09-03 10:21:00,20328,checkout,
2019-09-03 10:21:00,20329,dairy,spices
2019-09-03 10:21:00,20330,fruit,dairy
2019-09-03 10:21:00,20331,dairy,drinks
2019-09-03 10:22:00,20312,fruit,checkout
2019-09-03 10:22:00,20325,spices,dairy
2019-09-03 10:22:00,20330,dairy,fruit
2019-09-03 10:22:00,20331,drinks,checkout
2019-09-03 10:22:00,20332,dairy,fruit
2019-09-03 10:22:00,20333,spices,checkout
2019-09-03 10:22:00,20334,dairy,checkout
2019-09-03 10:23:00,20312,checkout,
2019-09-03 10:23:00,20319,checkout,
2019-09-03 10:23:00,20325,dairy,spices
2019-09-03 10:23:00,20330,fruit,dairy
2019-09-03 10:23:00,20331,checkout,
2019-09-03 10:23:00,20334,checkout,
2019-09-03 10:23:00,20335,dairy,spices
2019-09-03 10:23:00,20336,dairy,checkout
2019-09-03 10:23:00,20337,fruit,spices
2019-09-03 10:24:00,20332,fruit,spices
2019-09-03 10:24:00,20333,checkout,
2019-09-03 10:24:00,20335,spices,fruit
2019-09-03 10:24:00,20336,checkout,
2019-09-03 10:24:00,20338,dairy,checkout
2019-09-03 10:25:00,20332,spices,checkout
2019-09-03 10:25:00,20335,fruit,checkout
2019-09-03 10:25:00,20339,fruit,dairy
2019-09-03 10:26:00,20332,checkout,
2019-09-03 10:26:00,20338,checkout,
2019-09-03 10:26:00,20340,fruit,spices
2019-09-03 10:26:00,20341,spices,checkout
2019-09-03 10:27:00,20311,checkout,
2019-09-03 10:27:00,20335,checkout,
2019-09-03 10:27:00,20339,dairy,checkout
2019-09-03 10:27:00,20340,spices,fruit
2019-09-03 10:27:00,20341,checkout,
2019-09-03 10:27:00,20342,dairy,drinks
2019-09-03 10:29:00,20325,spices,drinks
2019-09-03 10:29:00,20327,spices,fruit
2019-09-03 10:29:00,20329,spices,drinks
2019-09-03 10:29:00,20330,dairy,checkout
2019-09-03 10:29:00,20337,spices,drinks
2019-09-03 10:29:00,20339,checkout,
2019-09-03 10:29:00,20340,fruit,drinks
2019-09-03 10:29:00,20342,drinks,checkout
2019-09-03 10:29:00,20343,fruit,checkout
2019-09-03 10:29:00,20344,fruit,drinks
2019-09-03 10:30:00,20327,fruit,dairy
2019-09-03 10:30:00,20329,drinks,spices
2019-09-03 10:30:00,20343,checkout,
2019-09-03 10:30:00,20344,drinks,spices
2019-09-03 10:30:00,20345,spices,fruit
2019-09-03 10:30:00,20346,dairy,spices
2019-09-03 10:30:00,20347,dairy,fruit
2019-09-03 10:31:00,20337,drinks,checkout
2019-09-03 10:31:00,20344,spices,drinks
2019-09-03 10:31:00,20345,fruit,checkout
2019-09-03 10:31:00,20348,drinks,checkout
2019-09-03 10:31:00,20349,fruit,dairy
2019-09-03 10:31:00,20350,spices,drinks
2019-09-03 10:31:00,20351,dairy,checkout
2019-09-03 10:32:00,20325,drinks,checkout
2019-09-03 10:32:00,20329,spices,checkout
2019-09-03 10:32:00,20340,drinks,spices
2019-09-03 10:32:00,20344,drinks,checkout
2019-09-03 10:32:00,20345,checkout,
2019-09-03 10:32:00,20348,checkout,
2019-09-03 10:32:00,20351,checkout,
2019-09-03 10:32:00,20352,fruit,checkout
2019-09-03 10:32:00,20353,drinks,checkout
2019-09-03 10:33:00,20325,checkout,
2019-09-03 10:33:00,20329,checkout,
2019-09-03 10:33:00,20337,checkout,
2019-09-03 10:33:00,20342,checkout,
2019-09-03 10:33:00,20346,spices,drinks
2019-09-03 10:34:00,20340,spices,checkout
2019-09-03 10:34:00,20344,checkout,
2019-09-03 10:34:00,20346,drinks,checkout
2019-09-03 10:34:00,20352,checkout,
2019-09-03 10:34:00,20353,checkout,
2019-09-03 10:35:00,20327,dairy,spices
2019-09-03 10:35:00,20330,checkout,
2019-09-03 10:35:00,20340,checkout,
2019-09-03 10:35:00,20346,checkout,
2019-09-03 10:35:00,20349,dairy,fruit
2019-09-03 10:35:00,20350,drinks,checkout
2019-09-03 10:35:00,20354,spices,dairy
2019-09-03 10:35:00,20355,dairy,drinks
2019-09-03 10:35:00,20356,drinks,checkout
2019-09-03 10:35:00,20357,fruit,drinks
2019-09-03 10:35:00,20358,dairy,checkout
2019-09-03 10:35:00,20359,dairy,checkout
2019-09-03 10:35:00,20360,spices,drinks
2019-09-03 10:35:00,20361,drinks,fruit
2019-09-03 10:36:00,20327,spices,fruit
2019-09-03 10:36:00,20350,checkout,
2019-09-03 10:36:00,20354,dairy,checkout
2019-09-03 10:36:00,20356,checkout,
2019-09-03 10:36:00,20358,checkout,
2019-09-03 10:37:00,20327,fruit,checkout
2019-09-03 10:37:00,20362,fruit,dairy
2019-09-03 10:37:00,20363,fruit,dairy
2019-09-03 10:38:00,20327,checkout,
2019-09-03 10:38:00,20349,fruit,checkout
2019-09-03 10:38:00,20355,drinks,checkout
2019-09-03 10:38:00,20357,drinks,checkout
2019-09-03 10:38:00,20360,drinks,checkout
2019-09-03 10:38:00,20362,dairy,drinks
2019-09-03 10:39:00,20347,fruit,checkout
2019-09-03 10:39:00,20349,checkout,
2019-09-03 10:39:00,20357,checkout,
2019-09-03 10:39:00,20361,fruit,spices
2019-09-03 10:40:00,20354,checkout,
2019-09-03 10:40:00,20355,checkout,
2019-09-03 10:40:00,20360,checkout,
2019-09-03 10:40:00,20361,spices,checkout
2019-09-03 10:40:00,20364,spices,dairy
2019-09-03 10:40:00,20365,dairy,spices
2019-09-03 10:41:00,20347,checkout,
2019-09-03 10:41:00,20361,checkout,
2019-09-03 10:41:00,20363,dairy,fruit
2019-09-03 10:41:00,20364,dairy,drinks
2019-09-03 10:41:00,20366,fruit,dairy
2019-09-03 10:41:00,20367,dairy,spices
2019-09-03 10:42:00,20362,drinks,checkout
2019-09-03 10:42:00,20363,fruit,spices
2019-09-03 10:42:00,20368,fruit,checkout
2019-09-03 10:42:00,20369,fruit,checkout
2019-09-03 10:42:00,20370,fruit,checkout
2019-09-03 10:43:00,20368,checkout,
2019-09-03 10:44:00,20359,checkout,
2019-09-03 10:44:00,20362,checkout,
2019-09-03 10:44:00,20366,dairy,checkout
2019-09-03 10:44:00,20367,spices,checkout
2019-09-03 10:44:00,20369,checkout,
2019-09-03 10:44:00,20371,dairy,drinks
2019-09-03 10:44:00,20372,dairy,fruit
2019-09-03 10:44:00,20373,dairy,checkout
2019-09-03 10:45:00,20372,fruit,dairy
2019-09-03 10:45:00,20373,checkout,
2019-09-03 10:46:00,20364,drinks,checkout
2019-09-03 10:46:00,20370,checkout,
2019-09-03 10:46:00,20372,dairy,drinks
2019-09-03 10:47:00,20363,spices,dairy
2019-09-03 10:47:00,20365,spices,checkout
2019-09-03 10:48:00,20365,checkout,
2019-09-03 10:48:00,20366,checkout,
2019-09-03 10:48:00,20367,checkout,
2019-09-03 10:49:00,20364,checkout,
2019-09-03 10:50:00,20371,drinks,spices
2019-09-03 10:50:00,20374,drinks,checkout
2019-09-03 10:50:00,20375,dairy,spices
2019-09-03 10:50:00,20376,fruit,drinks
2019-09-03 10:50:00,20377,fruit,dairy
2019-09-03 10:51:00,20371,spices,dairy
2019-09-03 10:51:00,20374,checkout,
2019-09-03 10:52:00,20371,dairy,spices
2019-09-03 10:53:00,20363,dairy,checkout
2019-09-03 10:53:00,20375,spices,fruit
2019-09-03 10:53:00,20376,drinks,spices
2019-09-03 10:53:00,20377,dairy,fruit
2019-09-03 10:54:00,20363,checkout,
2019-09-03 10:54:00,20371,spices,dairy
2019-09-03 10:54:00,20372,drinks,checkout
2019-09-03 10:54:00,20375,fruit,drinks
2019-09-03 10:54:00,20378,fruit,drinks
2019-09-03 10:54:00,20379,fruit,drinks
2019-09-03 10:55:00,20372,checkout,
2019-09-03 10:55:00,20377,fruit,checkout
2019-09-03 10:55:00,20378,drinks,spices
2019-09-03 10:56:00,20371,dairy,drinks
2019-09-03 10:56:00,20378,spices,dairy
2019-09-03 10:56:00,20379,drinks,checkout
2019-09-03 10:57:00,20371,drinks,checkout
2019-09-03 10:57:00,20376,spices,dairy
2019-09-03 10:57:00,20379,checkout,
2019-09-03 10:57:00,20380,fruit,drinks
2019-09-03 10:57:00,20381,dairy,checkout
2019-09-03 10:57:00,20382,spices,checkout
2019-09-03 10:58:00,20371,checkout,
2019-09-03 10:58:00,20376,dairy,fruit
2019-09-03 10:58:00,20377,checkout,
2019-09-03 10:58:00,20380,drinks,checkout
2019-09-03 10:59:00,20375,drinks,spices
2019-09-03 10:59:00,20376,fruit,drinks
2019-09-03 10:59:00,20378,dairy,spices
2019-09-03 10:59:00,20381,checkout,
2019-09-03 10:59:00,20382,checkout,
2019-09-03 10:59:00,20383,dairy,checkout
2019-09-03 11:00:00,20383,checkout,
2019-09-03 11:00:00,20384,fruit,dairy
2019-09-03 11:00:00,20385,dairy,fruit
2019-09-03 11:00:00,20386,fruit,checkout
2019-09-03 11:01:00,20376,drinks,checkout
2019-09-03 11:01:00,20384,dairy,fruit
2019-09-03 11:01:00,20386,checkout,
2019-09-03 11:01:00,20387,fruit,drinks
2019-09-03 11:01:00,20388,fruit,checkout
2019-09-03 11:01:00,20389,fruit,dairy
2019-09-03 11:02:00,20375,spices,checkout
2019-09-03 11:02:00,20376,checkout,
2019-09-03 11:02:00,20380,checkout,
2019-09-03 11:02:00,20385,fruit,drinks
2019-09-03 11:02:00,20390,dairy,spices
2019-09-03 11:02:00,20391,dairy,checkout
2019-09-03 11:02:00,20392,fruit,checkout
2019-09-03 11:02:00,20393,fruit,checkout
2019-09-03 11:03:00,20375,checkout,
2019-09-03 11:03:00,20378,spices,checkout
2019-09-03 11:03:00,20387,drinks,checkout
2019-09-03 11:03:00,20389,dairy,fruit
2019-09-03 11:03:00,20393,checkout,
2019-09-03 11:03:00,20394,fruit,dairy
2019-09-03 11:03:00,20395,dairy,fruit
2019-09-03 11:04:00,20378,checkout,
2019-09-03 11:04:00,20385,drinks,fruit
2019-09-03 11:04:00,20388,checkout,
2019-09-03 11:04:00,20395,fruit,checkout
2019-09-03 11:05:00,20384,fruit,checkout
2019-09-03 11:05:00,20387,checkout,
2019-09-03 11:05:00,20390,spices,drinks
2019-09-03 11:05:00,20392,checkout,
